#TYPE Selected.System.Diagnostics.EventLogEntry
"TimeGenerated","EntryType","Source","Message"
"3/4/2021 7:42:21 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:42:21 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:37:16 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:37:15 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:37:15 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:37:15 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:37:15 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:37:15 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:37:15 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:36:47 AM","Information","SceCli","Security policy in the Group policy objects has been applied successfully."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:32:10 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:32:09 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:27:04 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:21:59 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:21:58 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:16:53 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:11:48 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:11:47 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:11:47 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:11:47 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:11:47 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:11:47 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:06:42 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:01:37 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:01:37 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:01:37 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 7:01:36 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 6:56:31 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 6:56:31 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 6:56:31 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 6:56:31 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 6:56:31 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 6:56:31 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
